sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-TB162,287,Pseudomonas,Pseudomonas aeruginosa,,915522.0,236601.0,,846017.0,218639.0,
Yale-TB162,488,Neisseria,Neisseria mucosa,,85.0,21.9668,,17.0,4.3934,
Yale-TB162,1274359,Pseudomonas,Pseudomonas sihuiensis,,2.0,0.5169,,0,0,
Yale-TB162,303,Pseudomonas,Pseudomonas putida,,231.0,59.6981,,1296.0,334.93,
Yale-TB162,484,Neisseria,Neisseria flavescens,,0,0,,5.0,1.2922,
Yale-TB162,729,Haemophilus,Haemophilus parainfluenzae,,6.0,1.5506,,6.0,1.5506,
Yale-TB162,47878,Pseudomonas,Pseudomonas azotoformans,,0,0,,1.0,0.2584,
Yale-TB162,712116,Actinomyces,Actinomyces sp. oral taxon 169,,80127.0,20707.5,,37912.0,9797.72,
Yale-TB162,1852377,Actinomyces,Actinomyces pacaensis,,2.0,0.5169,,0,0,
Yale-TB162,78331,Mycobacterium,Mycobacterium canetti,,37993.0,9818.66,,50829.0,13135.9,
Yale-TB162,1689,Bifidobacterium,Bifidobacterium dentium,,408.0,105.441,,348.0,89.9348,
Yale-TB162,1656,Actinomyces,Actinomyces viscosus,,4858.0,1255.47,,9354.0,2417.39,
Yale-TB162,1660,Schaalia,Schaalia odontolytica,,3281.0,847.92,,1229.0,317.615,
Yale-TB162,178339,Pauljensenia,Pauljensenia hongkongensis,,835.0,215.792,,255.0,65.9005,
Yale-TB162,1691904,Pseudomonas,Pseudomonas sediminis,,1.0,0.2584,,1.0,0.2584,
Yale-TB162,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,1.0337,,4.0,1.0337,
Yale-TB162,2047,Rothia,Rothia dentocariosa,,1901.0,491.282,,1954.0,504.979,
Yale-TB162,28131,Prevotella,Prevotella intermedia,,10.0,2.5843,,3.0,0.7753,
Yale-TB162,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,2.0,0.5169,,29.0,7.4946,
Yale-TB162,77133,"",uncultured bacterium,,131.0,33.8548,,72.0,18.6072,
Yale-TB162,1177574,Prevotella,Prevotella jejuni,,4.0,1.0337,,0,0,
Yale-TB162,29466,Veillonella,Veillonella parvula,,78.0,20.1578,,24.0,6.2024,
Yale-TB162,47671,Lautropia,Lautropia mirabilis,,19.0,4.9102,,15.0,3.8765,
Yale-TB162,641148,Neisseria,Neisseria sp. oral taxon 014,,10.0,2.5843,,0,0,
Yale-TB162,1305738,Mycobacterium,Mycobacterium orygis,,7262.0,1876.74,,5909.0,1527.08,
Yale-TB162,28151,Serratia,Serratia proteamaculans,,1.0,0.2584,,0,0,
Yale-TB162,712122,Actinomyces,Actinomyces sp. oral taxon 414,,3161.0,816.908,,1221.0,315.547,
Yale-TB162,1655,Actinomyces,Actinomyces naeslundii,,8857.0,2288.94,,20072.0,5187.27,
Yale-TB162,55565,Actinomyces,Actinomyces graevenitzii,,5.0,1.2922,,30.0,7.753,
Yale-TB162,2832643,"",Caudoviricetes sp.,,691.0,178.577,,809.0,209.073,
Yale-TB162,301,Pseudomonas,Pseudomonas oleovorans,,1.0,0.2584,,10.0,2.5843,
Yale-TB162,1302,Streptococcus,Streptococcus gordonii,,356.0,92.0023,,59.0,15.2476,
Yale-TB162,52773,Schaalia,Schaalia meyeri,,221.0,57.1138,,254.0,65.6421,
Yale-TB162,294,Pseudomonas,Pseudomonas fluorescens,,784.0,202.612,,258.0,66.6758,
Yale-TB162,1659,Actinomyces,Actinomyces israelii,,4950.0,1279.24,,2808.0,725.681,
Yale-TB162,1750,Arachnia,Arachnia propionica,,326.0,84.2493,,247.0,63.833,
Yale-TB162,28449,Neisseria,Neisseria subflava,,18.0,4.6518,,12.0,3.1012,
Yale-TB162,1056807,Morococcus,Morococcus cerebrosus,,26.0,6.7193,,6.0,1.5506,
Yale-TB162,2056231,Pseudomonas,Pseudomonas qingdaonensis,,16.0,4.1349,,1.0,0.2584,
Yale-TB162,490,Neisseria,Neisseria sicca,,38.0,9.8205,,76.0,19.6409,
Yale-TB162,615,Serratia,Serratia marcescens,,0,0,,7.0,1.809,
Yale-TB162,1747,Cutibacterium,Cutibacterium acnes,,12.0,3.1012,,46.0,11.8879,
Yale-TB162,158836,Enterobacter,Enterobacter hormaechei,,0,0,,28.0,7.2361,
Yale-TB162,712623,Streptococcus,Streptococcus sp. oral taxon 061,,5.0,1.2922,,0,0,
Yale-TB162,39778,Veillonella,Veillonella dispar,,11.0,2.8428,,6.0,1.5506,
Yale-TB162,1573714,Pseudomonas,Pseudomonas sp. S04,,1.0,0.2584,,0,0,
Yale-TB162,480,Moraxella,Moraxella catarrhalis,,0,0,,159.0,41.0909,
Yale-TB162,1379,Gemella,Gemella haemolysans,,28.0,7.2361,,12.0,3.1012,
Yale-TB162,200451,Pseudomonas,Pseudomonas poae,,1.0,0.2584,,0,0,
Yale-TB162,544580,Actinomyces,Actinomyces oris,,70002.0,18090.8,,76337.0,19728.0,
Yale-TB162,28132,Prevotella,Prevotella melaninogenica,,18.0,4.6518,,15.0,3.8765,
Yale-TB162,398694,Mycobacterium,Mycobacterium shinjukuense,,10.0,2.5843,,4935.0,1275.37,
Yale-TB179_1,158836,Enterobacter,Enterobacter hormaechei,,0,0,,26.0,3.5898,
Yale-TB179_1,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,11.0,1.5188,,0,0,
Yale-TB179_1,729,Haemophilus,Haemophilus parainfluenzae,,159.0,21.9528,,84.0,11.5977,
Yale-TB179_1,1318,Streptococcus,Streptococcus parasanguinis,,37.0,5.1085,,164.0,22.6431,
Yale-TB179_1,216816,Bifidobacterium,Bifidobacterium longum,,168.0,23.1954,,102.0,14.0829,
Yale-TB179_1,287,Pseudomonas,Pseudomonas aeruginosa,,4.0,0.5523,,9.0,1.2426,
Yale-TB179_1,28037,Streptococcus,Streptococcus mitis,,561.0,77.4561,,501.0,69.1721,
Yale-TB179_1,484,Neisseria,Neisseria flavescens,,1535.0,211.934,,3814.0,526.591,
Yale-TB179_1,490,Neisseria,Neisseria sicca,,100333.0,13852.8,,68212.0,9417.89,
Yale-TB179_1,29466,Veillonella,Veillonella parvula,,25.0,3.4517,,13.0,1.7949,
Yale-TB179_1,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,1.0,0.1381,
Yale-TB179_1,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,0.5523,,4.0,0.5523,
Yale-TB179_1,1747,Cutibacterium,Cutibacterium acnes,,16.0,2.2091,,30.0,4.142,
Yale-TB179_1,1177574,Prevotella,Prevotella jejuni,,13.0,1.7949,,0,0,
Yale-TB179_1,712623,Streptococcus,Streptococcus sp. oral taxon 061,,995.0,137.378,,17.0,2.3472,
Yale-TB179_1,712116,Actinomyces,Actinomyces sp. oral taxon 169,,818.0,112.94,,151.0,20.8483,
Yale-TB179_1,1660,Schaalia,Schaalia odontolytica,,41854.0,5778.7,,3800.0,524.658,
Yale-TB179_1,137732,Granulicatella,Granulicatella elegans,,1.0,0.1381,,0,0,
Yale-TB179_1,178339,Pauljensenia,Pauljensenia hongkongensis,,198.0,27.3375,,26.0,3.5898,
Yale-TB179_1,77133,"",uncultured bacterium,,3029.0,418.208,,4.0,0.5523,
Yale-TB179_1,706438,Actinomyces,Actinomyces sp. oral taxon 171,,1377.0,190.12,,125.0,17.2585,
Yale-TB179_1,712633,Streptococcus,Streptococcus sp. oral taxon 431,,436.0,60.1976,,96.0,13.2545,
Yale-TB179_1,1689,Bifidobacterium,Bifidobacterium dentium,,5728.0,790.853,,4279.0,590.793,
Yale-TB179_1,2047,Rothia,Rothia dentocariosa,,24.0,3.3136,,33.0,4.5562,
Yale-TB179_1,1655,Actinomyces,Actinomyces naeslundii,,2985.0,412.133,,2299.0,317.418,
Yale-TB179_1,28132,Prevotella,Prevotella melaninogenica,,181.0,24.9903,,81.0,11.1835,
Yale-TB179_1,38284,Corynebacterium,Corynebacterium accolens,,1.0,0.1381,,2.0,0.2761,
Yale-TB179_1,2610896,Streptococcus,Streptococcus sp. LPB0220,,14.0,1.933,,1.0,0.1381,
Yale-TB179_1,470565,Prevotella,Prevotella histicola,,3.0,0.4142,,7.0,0.9665,
Yale-TB179_1,2832643,"",Caudoviricetes sp.,,537.0,74.1425,,718.0,99.1328,
Yale-TB179_1,1659,Actinomyces,Actinomyces israelii,,1113.0,153.67,,454.0,62.6829,
Yale-TB179_1,1056807,Morococcus,Morococcus cerebrosus,,1267.0,174.932,,1066.0,147.18,
Yale-TB179_1,55565,Actinomyces,Actinomyces graevenitzii,,292.0,40.3158,,92.0,12.7023,
Yale-TB179_1,727,Haemophilus,Haemophilus influenzae,,2.0,0.2761,,7.0,0.9665,
Yale-TB179_1,1379,Gemella,Gemella haemolysans,,8.0,1.1045,,4.0,0.5523,
Yale-TB179_1,28449,Neisseria,Neisseria subflava,,39289.0,5424.55,,4247.0,586.375,
Yale-TB179_1,398694,Mycobacterium,Mycobacterium shinjukuense,,8.0,1.1045,,1676.0,231.402,
Yale-TB179_1,544580,Actinomyces,Actinomyces oris,,6974.0,962.886,,6668.0,920.637,
Yale-TB179_1,615,Serratia,Serratia marcescens,,0,0,,3.0,0.4142,
Yale-TB179_1,1313,Streptococcus,Streptococcus pneumoniae,,173.0,23.8858,,848.0,117.082,
Yale-TB179_1,1852377,Actinomyces,Actinomyces pacaensis,,106.0,14.6352,,0,0,
Yale-TB179_1,573,Klebsiella,Klebsiella pneumoniae,,0,0,,480.0,66.2726,
Yale-TB179_1,1859,Frankia,Frankia alni,,0,0,,2.0,0.2761,
Yale-TB179_1,52773,Schaalia,Schaalia meyeri,,387.0,53.4323,,5937.0,819.709,
Yale-TB179_1,1305738,Mycobacterium,Mycobacterium orygis,,2042.0,281.935,,22882.0,3159.27,
Yale-TB179_1,1302,Streptococcus,Streptococcus gordonii,,41.0,5.6608,,38.0,5.2466,
Yale-TB179_1,1750,Arachnia,Arachnia propionica,,354.0,48.8761,,99.0,13.6687,
Yale-TB179_1,1773,Mycobacterium,Mycobacterium tuberculosis,,5845475.0,807073.0,,5225755.0,721509.0,
Yale-TB179_1,28131,Prevotella,Prevotella intermedia,,8.0,1.1045,,11.0,1.5188,
Yale-TB179_1,43675,Rothia,Rothia mucilaginosa,,18504.0,2554.81,,9259.0,1278.37,
Yale-TB179_1,1303,Streptococcus,Streptococcus oralis,,1169.0,161.401,,746.0,102.999,
Yale-TB179_1,161899,Corynebacterium,Corynebacterium singulare,,11.0,1.5188,,0,0,
Yale-TB179_1,641148,Neisseria,Neisseria sp. oral taxon 014,,1500.0,207.102,,337.0,46.5289,
Yale-TB179_1,1304,Streptococcus,Streptococcus salivarius,,76.0,10.4932,,45.0,6.2131,
Yale-TB179_1,78331,Mycobacterium,Mycobacterium canetti,,115120.0,15894.4,,127753.0,17638.6,
Yale-TB179_1,172042,Rothia,Rothia aeria,,1679.0,231.816,,159.0,21.9528,
Yale-TB179_1,488,Neisseria,Neisseria mucosa,,116949.0,16146.9,,19475.0,2688.87,
Yale-TB179_1,1656,Actinomyces,Actinomyces viscosus,,1495.0,206.412,,226.0,31.2034,
Yale-TB179_1,39778,Veillonella,Veillonella dispar,,41.0,5.6608,,11.0,1.5188,
Yale-TB179_1,2789425,Actinomyces,Actinomyces sp. HMT 175,,769.0,106.174,,56.0,7.7318,
Yale-TB179_1,47671,Lautropia,Lautropia mirabilis,,2057.0,284.006,,1215.0,167.753,
Yale-TB179_1,712122,Actinomyces,Actinomyces sp. oral taxon 414,,12559.0,1734.0,,5033.0,694.896,
Yale-TB165,28037,Streptococcus,Streptococcus mitis,,248.0,10.5646,,191.0,8.1365,
Yale-TB165,712122,Actinomyces,Actinomyces sp. oral taxon 414,,597.0,25.4318,,77.0,3.2802,
Yale-TB165,2610896,Streptococcus,Streptococcus sp. LPB0220,,119.0,5.0693,,0,0,
Yale-TB165,398694,Mycobacterium,Mycobacterium shinjukuense,,5.0,0.213,,194.0,8.2643,
Yale-TB165,1056807,Morococcus,Morococcus cerebrosus,,7.0,0.2982,,0,0,
Yale-TB165,2047,Rothia,Rothia dentocariosa,,446.0,18.9993,,246.0,10.4794,
Yale-TB165,28449,Neisseria,Neisseria subflava,,159.0,6.7733,,69.0,2.9394,
Yale-TB165,78331,Mycobacterium,Mycobacterium canetti,,23342.0,994.354,,139800.0,5955.39,
Yale-TB165,172042,Rothia,Rothia aeria,,350.0,14.9098,,353.0,15.0376,
Yale-TB165,470565,Prevotella,Prevotella histicola,,117.0,4.9841,,52.0,2.2152,
Yale-TB165,2789425,Actinomyces,Actinomyces sp. HMT 175,,727.0,30.9697,,75.0,3.195,
Yale-TB165,484,Neisseria,Neisseria flavescens,,10.0,0.426,,56.0,2.3856,
Yale-TB165,1660,Schaalia,Schaalia odontolytica,,110337.0,4700.29,,26005.0,1107.8,
Yale-TB165,1773,Mycobacterium,Mycobacterium tuberculosis,,4590556.0,195555.0,,4114761.0,175286.0,
Yale-TB165,38284,Corynebacterium,Corynebacterium accolens,,12.0,0.5112,,6.0,0.2556,
Yale-TB165,43675,Rothia,Rothia mucilaginosa,,23937.0,1019.7,,20330.0,866.045,
Yale-TB165,216816,Bifidobacterium,Bifidobacterium longum,,31.0,1.3206,,50.0,2.13,
Yale-TB165,2832643,"",Caudoviricetes sp.,,182.0,7.7531,,129.0,5.4953,
Yale-TB165,329,Ralstonia,Ralstonia pickettii,,1.0,0.0426,,0,0,
Yale-TB165,43990,Corynebacterium,Corynebacterium segmentosum,,0,0,,2.0,0.0852,
Yale-TB165,1656,Actinomyces,Actinomyces viscosus,,3260.0,138.874,,1321.0,56.2737,
Yale-TB165,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,1.0,0.0426,
Yale-TB165,47671,Lautropia,Lautropia mirabilis,,345.0,14.6968,,172.0,7.3271,
Yale-TB165,190721,Ralstonia,Ralstonia insidiosa,,3.0,0.1278,,2.0,0.0852,
Yale-TB165,712633,Streptococcus,Streptococcus sp. oral taxon 431,,26.0,1.1076,,3.0,0.1278,
Yale-TB165,1305738,Mycobacterium,Mycobacterium orygis,,52.0,2.2152,,7887.0,335.981,
Yale-TB165,1655,Actinomyces,Actinomyces naeslundii,,5823.0,248.056,,5324.0,226.799,
Yale-TB165,1750,Arachnia,Arachnia propionica,,44.0,1.8744,,15.0,0.639,
Yale-TB165,28132,Prevotella,Prevotella melaninogenica,,152.0,6.4751,,71.0,3.0246,
Yale-TB165,490,Neisseria,Neisseria sicca,,26.0,1.1076,,26.0,1.1076,
Yale-TB165,706438,Actinomyces,Actinomyces sp. oral taxon 171,,14060.0,598.947,,876.0,37.317,
Yale-TB165,573,Klebsiella,Klebsiella pneumoniae,,0,0,,674.0,28.712,
Yale-TB165,28131,Prevotella,Prevotella intermedia,,10.0,0.426,,5.0,0.213,
Yale-TB165,137732,Granulicatella,Granulicatella elegans,,4.0,0.1704,,0,0,
Yale-TB165,544580,Actinomyces,Actinomyces oris,,14820.0,631.322,,23987.0,1021.83,
Yale-TB165,1304,Streptococcus,Streptococcus salivarius,,496.0,21.1293,,299.0,12.7372,
Yale-TB165,1689,Bifidobacterium,Bifidobacterium dentium,,8568.0,364.991,,6727.0,286.566,
Yale-TB165,77133,"",uncultured bacterium,,49.0,2.0874,,7.0,0.2982,
Yale-TB165,2827834,"",Siphoviridae sp. ctJ0s2,,85.0,3.621,,16.0,0.6816,
Yale-TB165,1852377,Actinomyces,Actinomyces pacaensis,,262.0,11.161,,0,0,
Yale-TB165,488,Neisseria,Neisseria mucosa,,40.0,1.704,,9.0,0.3834,
Yale-TB165,729,Haemophilus,Haemophilus parainfluenzae,,5.0,0.213,,5.0,0.213,
Yale-TB165,712116,Actinomyces,Actinomyces sp. oral taxon 169,,13189.0,561.843,,98.0,4.1747,
Yale-TB165,1303,Streptococcus,Streptococcus oralis,,90.0,3.8339,,74.0,3.1524,
Yale-TB165,178339,Pauljensenia,Pauljensenia hongkongensis,,246.0,10.4794,,4964.0,211.463,
Yale-TB165,712623,Streptococcus,Streptococcus sp. oral taxon 061,,60.0,2.556,,0,0,
Yale-TB165,29466,Veillonella,Veillonella parvula,,15.0,0.639,,4.0,0.1704,
Yale-TB165,52773,Schaalia,Schaalia meyeri,,1580.0,67.307,,2313.0,98.5323,
Yale-TB165,39778,Veillonella,Veillonella dispar,,5.0,0.213,,11.0,0.4686,
Yale-TB165,1177574,Prevotella,Prevotella jejuni,,240.0,10.2238,,80.0,3.408,
Yale-TB165,615,Serratia,Serratia marcescens,,2.0,0.0852,,4.0,0.1704,
Yale-TB165,1313,Streptococcus,Streptococcus pneumoniae,,114.0,4.8563,,339.0,14.4412,
Yale-TB165,1318,Streptococcus,Streptococcus parasanguinis,,103.0,4.3877,,203.0,8.6477,
Yale-TB165,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,24.0,1.0224,,0,0,
Yale-TB165,1747,Cutibacterium,Cutibacterium acnes,,6.0,0.2556,,22.0,0.9372,
Yale-TB165,55565,Actinomyces,Actinomyces graevenitzii,,599.0,25.517,,486.0,20.7033,
Yale-TB165,1302,Streptococcus,Streptococcus gordonii,,74.0,3.1524,,70.0,2.982,
Yale-TB165,1379,Gemella,Gemella haemolysans,,17.0,0.7242,,21.0,0.8946,
Yale-TB165,1659,Actinomyces,Actinomyces israelii,,298.0,12.6946,,144.0,6.1343,
Yale-TB167,1659,Actinomyces,Actinomyces israelii,,163.0,36.8064,,92.0,20.7741,
Yale-TB167,1859,Frankia,Frankia alni,,2.0,0.4516,,0,0,
Yale-TB167,470565,Prevotella,Prevotella histicola,,2.0,0.4516,,4.0,0.9032,
Yale-TB167,55565,Actinomyces,Actinomyces graevenitzii,,772.0,174.322,,653.0,147.451,
Yale-TB167,2610896,Streptococcus,Streptococcus sp. LPB0220,,21.0,4.7419,,0,0,
Yale-TB167,287,Pseudomonas,Pseudomonas aeruginosa,,2.0,0.4516,,3.0,0.6774,
Yale-TB167,296,Pseudomonas,Pseudomonas fragi,,1.0,0.2258,,0,0,
Yale-TB167,484,Neisseria,Neisseria flavescens,,52.0,11.7419,,182.0,41.0967,
Yale-TB167,1304,Streptococcus,Streptococcus salivarius,,62.0,14.0,,43.0,9.7097,
Yale-TB167,137732,Granulicatella,Granulicatella elegans,,65.0,14.6774,,7.0,1.5806,
Yale-TB167,706438,Actinomyces,Actinomyces sp. oral taxon 171,,2156.0,486.838,,539.0,121.709,
Yale-TB167,39778,Veillonella,Veillonella dispar,,16.0,3.6129,,8.0,1.8065,
Yale-TB167,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,1.0,0.2258,,0,0,
Yale-TB167,28449,Neisseria,Neisseria subflava,,509.0,114.935,,641.0,144.742,
Yale-TB167,2789425,Actinomyces,Actinomyces sp. HMT 175,,801.0,180.871,,132.0,29.8064,
Yale-TB167,1747,Cutibacterium,Cutibacterium acnes,,24.0,5.4193,,29.0,6.5484,
Yale-TB167,28131,Prevotella,Prevotella intermedia,,2.0,0.4516,,35.0,7.9032,
Yale-TB167,178339,Pauljensenia,Pauljensenia hongkongensis,,445.0,100.484,,27.0,6.0968,
Yale-TB167,712122,Actinomyces,Actinomyces sp. oral taxon 414,,669.0,151.064,,150.0,33.8709,
Yale-TB167,1177574,Prevotella,Prevotella jejuni,,7.0,1.5806,,2.0,0.4516,
Yale-TB167,1852377,Actinomyces,Actinomyces pacaensis,,177.0,39.9677,,0,0,
Yale-TB167,1313,Streptococcus,Streptococcus pneumoniae,,67.0,15.129,,288.0,65.0321,
Yale-TB167,38284,Corynebacterium,Corynebacterium accolens,,8279.0,1869.45,,32068.0,7241.15,
Yale-TB167,172042,Rothia,Rothia aeria,,461.0,104.097,,336.0,75.8708,
Yale-TB167,712116,Actinomyces,Actinomyces sp. oral taxon 169,,1415.0,319.515,,391.0,88.2901,
Yale-TB167,216816,Bifidobacterium,Bifidobacterium longum,,9.0,2.0323,,0,0,
Yale-TB167,2827834,"",Siphoviridae sp. ctJ0s2,,5820.0,1314.19,,57.0,12.8709,
Yale-TB167,648,Aeromonas,Aeromonas caviae,,1.0,0.2258,,0,0,
Yale-TB167,1656,Actinomyces,Actinomyces viscosus,,354.0,79.9353,,741.0,167.322,
Yale-TB167,28037,Streptococcus,Streptococcus mitis,,420.0,94.8385,,144.0,32.5161,
Yale-TB167,47671,Lautropia,Lautropia mirabilis,,1692.0,382.064,,1358.0,306.644,
Yale-TB167,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,2113.0,477.128,,210.0,47.4193,
Yale-TB167,712633,Streptococcus,Streptococcus sp. oral taxon 431,,58.0,13.0967,,8.0,1.8065,
Yale-TB167,28132,Prevotella,Prevotella melaninogenica,,7.0,1.5806,,4.0,0.9032,
Yale-TB167,1773,Mycobacterium,Mycobacterium tuberculosis,,3067504.0,692661.0,,2960136.0,668416.0,
Yale-TB167,2832643,"",Caudoviricetes sp.,,1216.0,274.58,,635.0,143.387,
Yale-TB167,641148,Neisseria,Neisseria sp. oral taxon 014,,101.0,22.8064,,20.0,4.5161,
Yale-TB167,712623,Streptococcus,Streptococcus sp. oral taxon 061,,35.0,7.9032,,0,0,
Yale-TB167,29466,Veillonella,Veillonella parvula,,29.0,6.5484,,6.0,1.3548,
Yale-TB167,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,2.0,0.4516,
Yale-TB167,78331,Mycobacterium,Mycobacterium canetti,,41063.0,9272.27,,97432.0,22000.7,
Yale-TB167,490,Neisseria,Neisseria sicca,,329.0,74.2902,,415.0,93.7095,
Yale-TB167,615,Serratia,Serratia marcescens,,0,0,,1.0,0.2258,
Yale-TB167,727,Haemophilus,Haemophilus influenzae,,14.0,3.1613,,4.0,0.9032,
Yale-TB167,1318,Streptococcus,Streptococcus parasanguinis,,41.0,9.258,,108.0,24.387,
Yale-TB167,1655,Actinomyces,Actinomyces naeslundii,,1180.0,266.451,,1842.0,415.935,
Yale-TB167,1750,Arachnia,Arachnia propionica,,2400.0,541.934,,1361.0,307.322,
Yale-TB167,2047,Rothia,Rothia dentocariosa,,94.0,21.2258,,110.0,24.8387,
Yale-TB167,488,Neisseria,Neisseria mucosa,,1151.0,259.903,,426.0,96.1933,
Yale-TB167,573,Klebsiella,Klebsiella pneumoniae,,0,0,,133.0,30.0322,
Yale-TB167,729,Haemophilus,Haemophilus parainfluenzae,,25.0,5.6452,,22.0,4.9677,
Yale-TB167,77133,"",uncultured bacterium,,133.0,30.0322,,9.0,2.0323,
Yale-TB167,158836,Enterobacter,Enterobacter hormaechei,,0,0,,13.0,2.9355,
Yale-TB167,544580,Actinomyces,Actinomyces oris,,14751.0,3330.86,,10243.0,2312.93,
Yale-TB167,43675,Rothia,Rothia mucilaginosa,,78999.0,17838.4,,34645.0,7823.05,
Yale-TB167,398694,Mycobacterium,Mycobacterium shinjukuense,,11.0,2.4839,,60.0,13.5484,
Yale-TB167,1056807,Morococcus,Morococcus cerebrosus,,221.0,49.9031,,29.0,6.5484,
Yale-TB167,1305738,Mycobacterium,Mycobacterium orygis,,14853.0,3353.9,,20417.0,4610.28,
Yale-TB167,1302,Streptococcus,Streptococcus gordonii,,27.0,6.0968,,7.0,1.5806,
Yale-TB167,52773,Schaalia,Schaalia meyeri,,1243.0,280.677,,270.0,60.9676,
Yale-TB167,161899,Corynebacterium,Corynebacterium singulare,,118.0,26.6451,,5.0,1.129,
Yale-TB167,1303,Streptococcus,Streptococcus oralis,,95.0,21.4516,,160.0,36.129,
Yale-TB167,43990,Corynebacterium,Corynebacterium segmentosum,,67742.0,15296.5,,7226.0,1631.67,
Yale-TB167,1379,Gemella,Gemella haemolysans,,16.0,3.6129,,16.0,3.6129,
Yale-TB167,3049954,Orthopneumovirus,Orthopneumovirus hominis,,2.0,0.4516,,2.0,0.4516,
Yale-TB167,1689,Bifidobacterium,Bifidobacterium dentium,,262.0,59.1612,,197.0,44.4838,
Yale-TB167,1660,Schaalia,Schaalia odontolytica,,39494.0,8917.98,,10785.0,2435.32,
Yale-TB180_1,1313,Streptococcus,Streptococcus pneumoniae,,0,0,,3.0,4.8821,
Yale-TB180_1,1859,Frankia,Frankia alni,,1861.0,3028.52,,0,0,
Yale-TB180_1,1659,Actinomyces,Actinomyces israelii,,0,0,,1.0,1.6274,
Yale-TB180_1,2832643,"",Caudoviricetes sp.,,573.0,932.478,,9.0,14.6462,
Yale-TB180_1,38284,Corynebacterium,Corynebacterium accolens,,16.0,26.0378,,6.0,9.7642,
Yale-TB180_1,172042,Rothia,Rothia aeria,,2.0,3.2547,,2.0,3.2547,
Yale-TB180_1,2025658,Pseudomonas,Pseudomonas sp. NS1(2017),,3.0,4.8821,,0,0,
Yale-TB180_1,294,Pseudomonas,Pseudomonas fluorescens,,13.0,21.1557,,4.0,6.5094,
Yale-TB180_1,1303,Streptococcus,Streptococcus oralis,,2.0,3.2547,,0,0,
Yale-TB180_1,1747,Cutibacterium,Cutibacterium acnes,,1910.0,3108.26,,1464.0,2382.46,
Yale-TB180_1,77133,"",uncultured bacterium,,115.0,187.146,,37.0,60.2123,
Yale-TB180_1,47671,Lautropia,Lautropia mirabilis,,3.0,4.8821,,0,0,
Yale-TB180_1,158836,Enterobacter,Enterobacter hormaechei,,1.0,1.6274,,23.0,37.4293,
Yale-TB180_1,190721,Ralstonia,Ralstonia insidiosa,,2863.0,4659.13,,1348.0,2193.68,
Yale-TB180_1,303,Pseudomonas,Pseudomonas putida,,45.0,73.2312,,8.0,13.0189,
Yale-TB180_1,548,Klebsiella,Klebsiella aerogenes,,2.0,3.2547,,14.0,22.783,
Yale-TB180_1,52773,Schaalia,Schaalia meyeri,,14.0,22.783,,3.0,4.8821,
Yale-TB180_1,244734,Bradyrhizobium,Bradyrhizobium betae,,1200.0,1952.83,,156.0,253.868,
Yale-TB180_1,1325120,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421,,1228.0,1998.4,,173.0,281.533,
Yale-TB180_1,1655,Actinomyces,Actinomyces naeslundii,,0,0,,52.0,84.6227,
Yale-TB180_1,573,Klebsiella,Klebsiella pneumoniae,,15.0,24.4104,,172.0,279.906,
Yale-TB180_1,2056231,Pseudomonas,Pseudomonas qingdaonensis,,1.0,1.6274,,0,0,
Yale-TB180_1,296,Pseudomonas,Pseudomonas fragi,,4.0,6.5094,,0,0,
Yale-TB180_1,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,1377.0,2240.88,,1064.0,1731.51,
Yale-TB180_1,43675,Rothia,Rothia mucilaginosa,,24.0,39.0567,,0,0,
Yale-TB180_1,1404864,Bradyrhizobium,Bradyrhizobium cosmicum,,1318.0,2144.86,,740.0,1204.25,
Yale-TB180_1,376,Bradyrhizobium,Bradyrhizobium sp.,,3397.0,5528.14,,1260.0,2050.47,
Yale-TB180_1,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,6.5094,,4.0,6.5094,
Yale-TB180_1,301,Pseudomonas,Pseudomonas oleovorans,,44.0,71.6039,,26.0,42.3114,
Yale-TB180_1,1773,Mycobacterium,Mycobacterium tuberculosis,,2.0,3.2547,,135.0,219.694,
Yale-TB180_1,489632,Pseudomonas,Pseudomonas chengduensis,,3.0,4.8821,,5.0,8.1368,
Yale-TB180_1,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,5.0,8.1368,,2.0,3.2547,
Yale-TB180_1,329,Ralstonia,Ralstonia pickettii,,2490.0,4052.13,,2024.0,3293.78,
Yale-TB180_1,484,Neisseria,Neisseria flavescens,,0,0,,109.0,177.382,
Yale-TB180_1,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,5059.0,8232.82,,1.0,1.6274,
Yale-TB180_1,2047,Rothia,Rothia dentocariosa,,26.0,42.3114,,23.0,37.4293,
