strain	study	continent	region	lineage	spoligotype	res_profile	INH	STR	RIF	EMB	ETH	PZA	OFL	KAN	num_res	country	date
PRJNA235397	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2012-XX-XX
PRJNA235398	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235401	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235402	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235403	Cohen et al., 2015	Africa	Southern_Africa	LIN-3	CAS1-Kili	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235405	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235406	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235407	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235408	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235410	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T2,H3,T3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235411	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235412	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235415	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	X2	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235417	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235419	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235420	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235422	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235426	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235431	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM4	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235432	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235433	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235435	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235437	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235438	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235439	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235441	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235442	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	H1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235444	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235447	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235448	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235450	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235451	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235452	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235453	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235454	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM6	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235457	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235459	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235460	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	X3	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235461	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235463	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235464	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	T2,X1	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235465	Cohen et al., 2015	Africa	Southern_Africa	LIN-4	LAM4	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
PRJNA235466	Cohen et al., 2015	Africa	Southern_Africa	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	South Africa	2013-XX-XX
ERR234099	Comas et al., 2013	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	Nepal	20XX-XX-XX
ERR551520	Merker et al., 2015	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Nepal	2007-XX-XX
ERR553082	Merker et al., 2015	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Iran	2003-XX-XX
ERR553171	Merker et al., 2015	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	Nepal	2005-XX-XX
PRJNA235620	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235621	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235623	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235624	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235625	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235626	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235627	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235628	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235629	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235630	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235631	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235632	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235634	TBARC.India	Asia	Southern_Asia	LIN-3	CAS	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235636	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235637	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235639	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235641	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235643	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2001-XX-XX
PRJNA235644	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235645	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235646	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235647	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235649	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235650	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235651	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235653	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235654	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235655	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235658	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235659	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235660	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235661	TBARC.India	Asia	Southern_Asia	LIN-3	ATYPIC	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235662	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235663	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235664	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235665	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235666	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235667	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235668	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235669	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235670	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235671	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235674	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235675	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235677	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235678	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235679	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235680	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235682	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235683	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235685	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235686	TBARC.India	Asia	Southern_Asia	LIN-1	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235687	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235688	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235689	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235690	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235692	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235693	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235694	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235695	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235696	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235697	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235699	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235703	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235707	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235708	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235709	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235710	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235711	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235712	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235714	TBARC.India	Asia	Southern_Asia	LIN-3	CAS2	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235715	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235716	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235717	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235718	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235720	TBARC.India	Asia	Southern_Asia	LIN-1	EAI2-Manilla	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235721	TBARC.India	Asia	Southern_Asia	LIN-3	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235722	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235723	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235724	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2002-XX-XX
PRJNA235725	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235728	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235729	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235730	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235731	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235732	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235733	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235734	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235735	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235736	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235737	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235738	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235740	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235741	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235743	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235744	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235746	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235747	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235748	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235749	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235751	TBARC.India	Asia	Southern_Asia	LIN-1	EAI6-BGD1	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235752	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235757	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235758	TBARC.India	Asia	Southern_Asia	LIN-4	X1	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235759	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235760	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235763	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235764	TBARC.India	Asia	Southern_Asia	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235766	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235767	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235768	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235769	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235770	TBARC.India	Asia	Southern_Asia	LIN-4	T1	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235771	TBARC.India	Asia	Southern_Asia	LIN-1	UNKNOWN	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235772	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5,EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235773	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235774	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235777	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235778	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235779	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235780	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235781	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235782	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235783	TBARC.India	Asia	Southern_Asia	LIN-4	S	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235784	TBARC.India	Asia	Southern_Asia	LIN-1	EAI3-IND	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235785	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235786	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235787	TBARC.India	Asia	Southern_Asia	LIN-3	CAS1-Delhi	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235788	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235789	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235790	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235791	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235798	TBARC.India	Asia	Southern_Asia	LIN-1	EAI1-SOM	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235799	TBARC.India	Asia	Southern_Asia	LIN-3	CAS	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235800	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235801	TBARC.India	Asia	Southern_Asia	LIN-2	Beijing	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
PRJNA235802	TBARC.India	Asia	Southern_Asia	LIN-1	EAI5	susceptible	0	0	0	0	0	0	0	0	0	India	2003-XX-XX
